Line_Num,ESP32_Time,ID0,LinAcc_x,LinAcc_y,LinAcc_z,Pitch_deg,Roll_deg,Yaw_deg,Gyro_deg_x,Gyro_deg_y,Gyro_deg_z,Magnet_uT_x,Magnet_uT_y,Magnet_uT_z,Grav_x,Grav_y,Grav_z,Quat_re,Quat_i,Quat_j,Quat_k,ID1,RawPress_Pa,RawAirspeed,CorrAirspeed,temp_C,ID2,latitude,longitude,heading,gnd_speed,altitude,hours,mins,secs,hundredths,satellites
91,6.777378,0,-0.629,-0.156,0.133,8.051,-0.568,95.049,6.602,1.119,0.783,-27.062,0.062,-25.750,1.398,-0.055,9.898,0.673,-0.055,-0.044,-0.736,1,-45.767,-8.875,0.000,27.675,2,41.519424,-86.239815,0.000000,0.069,252.199997,11,46,52,80,12
92,6.903378,0,0.137,0.285,-0.094,8.038,-0.147,95.043,-0.560,0.000,-1.790,-26.375,1.875,-28.188,1.398,-0.023,9.891,0.674,-0.053,-0.046,-0.736,1,-45.767,-8.875,0.000,27.675,2,41.519424,-86.239815,0.000000,0.110,252.199997,11,46,52,92,12
93,6.944378,0,-0.285,-0.309,-0.164,8.037,-0.467,95.076,-2.014,-0.671,-1.231,-27.625,1.562,-27.250,1.398,-0.125,9.891,0.673,-0.054,-0.044,-0.736,1,-53.132,-9.562,0.000,27.675,2,41.519424,-86.239815,0.000000,0.130,252.199997,11,46,52,96,12
94,7.074378,0,0.176,0.441,0.371,8.078,-0.710,95.123,2.798,-0.224,-0.560,-29.188,2.500,-28.188,1.398,-0.117,9.891,0.673,-0.056,-0.043,-0.736,1,-53.132,-9.562,0.000,27.675,2,41.519424,-86.239815,0.000000,0.017,252.199997,11,46,53,8,12
95,7.183378,0,-0.293,-0.547,-0.586,8.065,-0.527,95.116,-1.790,-0.448,2.238,-27.750,2.875,-27.500,1.406,-0.078,9.891,0.673,-0.055,-0.044,-0.736,1,-53.132,-9.562,0.000,27.675,2,41.519424,-86.239815,0.000000,0.096,252.199997,11,46,53,20,12
96,7.299378,0,-0.332,-0.508,-0.434,8.130,-0.776,94.999,-3.693,-0.112,-1.119,-26.688,4.000,-27.812,1.406,-0.133,9.891,0.674,-0.057,-0.043,-0.736,1,-53.132,-9.562,0.000,27.675,2,41.519424,-86.239815,0.000000,0.083,252.199997,11,46,53,32,12
97,7.379378,0,0.090,-0.043,0.141,8.113,-0.740,95.031,-2.574,0.000,-1.231,-26.312,4.250,-27.500,1.406,-0.141,9.891,0.673,-0.057,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.054,252.199997,11,46,53,40,12
98,7.457378,0,-0.102,-0.379,-0.012,8.099,-0.541,94.971,3.469,-0.224,0.224,-29.875,0.812,-26.562,1.406,-0.102,9.891,0.674,-0.055,-0.044,-0.735,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239815,0.000000,0.093,252.199997,11,46,53,48,12
99,7.579378,0,-0.016,0.203,-0.051,8.082,-0.600,94.997,1.007,0.560,0.448,-30.562,3.500,-27.938,1.398,-0.094,9.891,0.674,-0.055,-0.044,-0.736,1,-45.767,-8.875,0.000,27.675,2,41.519424,-86.239815,0.000000,0.177,252.199997,11,46,53,60,12
100,7.622378,0,-0.016,0.172,-0.012,8.089,-0.862,94.998,0.671,-0.112,-0.224,-27.500,1.625,-29.375,1.406,-0.156,9.891,0.674,-0.057,-0.042,-0.736,1,-48.923,-9.176,0.000,27.675,2,41.519424,-86.239815,0.000000,0.191,252.199997,11,46,53,64,12
101,7.661378,0,-0.023,-0.086,-0.051,8.095,-0.792,95.003,2.686,0.000,0.112,-26.688,1.062,-28.062,1.406,-0.133,9.891,0.674,-0.057,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.194,252.100006,11,46,53,68,12
102,7.781378,0,0.016,-0.070,0.105,8.087,-0.718,94.998,2.238,0.336,0.224,-28.000,3.125,-30.875,1.406,-0.125,9.891,0.674,-0.056,-0.043,-0.736,1,-45.767,-8.875,0.000,27.675,2,41.519424,-86.239815,0.000000,0.226,252.100006,11,46,53,80,12
103,7.899378,0,0.051,-0.156,0.105,8.064,-0.642,94.974,1.231,0.224,0.336,-28.062,3.625,-30.188,1.391,-0.141,9.891,0.674,-0.056,-0.043,-0.736,1,-48.923,-9.176,0.000,27.675,2,41.519424,-86.239815,0.000000,0.231,252.199997,11,46,53,92,12
104,7.944378,0,-0.047,0.129,0.027,8.065,-0.775,94.984,-1.679,0.000,0.112,-27.375,2.688,-26.750,1.383,-0.133,9.891,0.674,-0.056,-0.043,-0.736,1,-56.288,-9.842,0.000,27.675,2,41.519424,-86.239815,0.000000,0.221,252.100006,11,46,53,96,12
105,8.016378,0,0.098,0.043,-0.012,8.062,-0.715,94.989,1.119,-0.224,-0.112,-27.375,4.125,-29.875,1.398,-0.133,9.891,0.674,-0.056,-0.043,-0.736,1,-59.445,-10.114,0.000,27.675,2,41.519424,-86.239815,0.000000,0.074,252.100006,11,46,54,4,12
106,8.066378,0,-0.062,-0.109,-0.059,8.054,-0.631,94.985,1.343,0.224,0.224,-26.438,3.000,-29.312,1.406,-0.094,9.898,0.674,-0.055,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.051,252.100006,11,46,54,8,12
107,8.137378,0,-0.023,-0.117,0.020,8.049,-0.533,94.976,0.112,0.000,-0.112,-25.562,1.688,-27.438,1.406,-0.086,9.898,0.674,-0.055,-0.044,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.074,252.100006,11,46,54,16,12
108,8.228378,0,0.051,0.059,0.012,8.055,-0.557,94.985,-1.790,-0.224,-0.336,-28.500,3.312,-29.625,1.406,-0.102,9.906,0.674,-0.055,-0.044,-0.736,1,-48.923,-9.176,0.000,27.675,2,41.519424,-86.239815,0.000000,0.155,252.100006,11,46,54,24,12
109,8.340378,0,0.082,-0.109,-0.094,8.064,-0.755,94.986,-1.902,-0.224,0.112,-27.500,0.625,-27.062,1.414,-0.133,9.898,0.674,-0.056,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.101,252.100006,11,46,54,36,12
110,8.381378,0,0.043,0.059,-0.102,8.084,-0.753,94.996,1.902,0.448,0.560,-30.312,1.312,-27.500,1.414,-0.109,9.906,0.674,-0.056,-0.043,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239815,0.000000,0.064,252.100006,11,46,54,40,12
111,8.466378,0,0.008,0.098,-0.180,8.055,-0.558,94.965,-1.119,0.224,0.336,-29.500,1.062,-26.625,1.414,-0.102,9.906,0.674,-0.055,-0.044,-0.735,1,-45.767,-8.875,0.000,27.675,2,41.519424,-86.239815,0.000000,0.181,252.100006,11,46,54,48,12
112,8.544378,0,-0.070,-0.141,0.148,8.083,-0.734,94.987,-4.029,-0.448,-0.671,-26.375,5.000,-28.500,1.414,-0.133,9.883,0.674,-0.056,-0.043,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.150,252.100006,11,46,54,56,12
113,8.629378,0,0.168,-0.055,-0.094,8.112,-0.940,95.007,2.574,0.224,0.000,-29.875,4.000,-27.688,1.406,-0.148,9.898,0.673,-0.058,-0.042,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.182,252.100006,11,46,54,64,12
114,8.704378,0,-0.008,0.059,-0.020,8.092,-0.713,94.998,2.574,0.448,0.448,-27.312,-0.188,-27.750,1.422,-0.117,9.898,0.674,-0.056,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.236,252.100006,11,46,54,72,12
115,8.784378,0,-0.117,-0.027,-0.133,8.079,-0.532,94.972,-2.126,-0.112,-0.112,-28.625,3.750,-28.562,1.414,-0.117,9.891,0.674,-0.055,-0.044,-0.735,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239815,0.000000,0.078,252.100006,11,46,54,80,12
116,8.821378,0,0.051,-0.035,-0.094,8.100,-0.768,94.990,-2.574,-0.112,-0.224,-28.750,1.062,-27.125,1.406,-0.133,9.898,0.674,-0.057,-0.043,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239815,0.000000,0.137,252.100006,11,46,54,84,12
117,8.904378,0,0.082,-0.062,-0.020,8.112,-0.817,94.986,-0.448,-0.112,0.112,-28.875,2.438,-27.875,1.414,-0.133,9.898,0.674,-0.057,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.120,252.100006,11,46,54,92,12
118,8.951378,0,0.000,0.035,0.020,8.110,-0.778,94.984,2.014,0.224,0.112,-26.688,4.312,-27.938,1.422,-0.125,9.898,0.674,-0.057,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.138,252.100006,11,46,54,96,12
119,8.979378,0,-0.078,-0.012,-0.059,8.103,-0.629,94.984,0.783,0.000,0.112,-26.938,-0.375,-26.938,1.422,-0.117,9.898,0.674,-0.056,-0.044,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.187,252.100006,11,46,55,0,12
120,9.064378,0,-0.031,0.020,-0.020,8.103,-0.629,94.984,-0.224,0.000,0.112,-26.625,4.562,-29.625,1.422,-0.109,9.898,0.674,-0.056,-0.044,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.105,252.100006,11,46,55,8,12
121,9.101378,0,0.043,0.105,-0.051,8.104,-0.639,94.984,-0.560,-0.112,-0.112,-28.625,3.812,-29.000,1.414,-0.109,9.891,0.674,-0.056,-0.044,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.174,252.100006,11,46,55,12,12
122,9.181378,0,0.043,0.027,0.105,8.110,-0.682,95.000,-0.783,-0.112,-0.224,-27.125,4.812,-28.875,1.414,-0.109,9.891,0.674,-0.056,-0.043,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.076,252.100006,11,46,55,20,12
123,9.220378,0,-0.078,-0.164,0.066,8.122,-0.721,95.008,0.000,0.112,-0.112,-26.938,0.562,-28.750,1.422,-0.117,9.891,0.674,-0.056,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.008,252.100006,11,46,55,24,12
124,9.261378,0,0.043,-0.043,0.105,8.117,-0.706,95.014,0.560,0.224,-0.112,-29.500,1.125,-27.125,1.414,-0.125,9.891,0.673,-0.056,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.191,252.100006,11,46,55,28,12
125,9.379378,0,0.082,0.043,-0.020,8.110,-0.682,95.010,0.671,0.112,0.112,-28.250,0.562,-27.875,1.414,-0.133,9.898,0.674,-0.056,-0.043,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.083,252.100006,11,46,55,40,12
126,9.463378,0,-0.117,0.004,-0.020,8.105,-0.668,95.002,-1.231,0.224,-0.112,-27.750,2.875,-27.562,1.422,-0.133,9.898,0.674,-0.056,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.044,252.100006,11,46,55,48,12
127,9.543378,0,0.051,-0.332,0.066,8.110,-0.767,95.000,0.560,0.000,-0.448,-26.750,2.062,-28.750,1.414,-0.141,9.891,0.674,-0.057,-0.043,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239815,0.000000,0.051,252.100006,11,46,55,56,12
128,9.667378,0,-0.117,0.379,-0.172,8.106,-0.685,95.040,1.455,0.448,-0.895,-29.000,0.500,-27.000,1.414,-0.164,9.898,0.673,-0.056,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.091,252.100006,11,46,55,68,12
129,9.744378,0,-0.164,0.426,0.105,8.090,-0.649,95.062,-1.007,-0.336,-0.671,-28.750,2.000,-28.938,1.422,-0.164,9.898,0.673,-0.056,-0.043,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.083,252.100006,11,46,55,76,12
130,9.780378,0,0.000,0.129,-0.059,8.098,-0.825,95.105,-1.902,0.336,0.895,-26.375,1.000,-26.438,1.422,-0.180,9.898,0.673,-0.057,-0.042,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239815,0.000000,0.201,252.100006,11,46,55,80,12
131,9.863378,0,0.000,0.090,-0.020,8.101,-0.887,95.066,0.112,-0.112,0.336,-26.688,0.938,-27.688,1.422,-0.180,9.898,0.673,-0.057,-0.042,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.054,252.100006,11,46,55,88,12
132,9.900378,0,0.035,-0.133,-0.012,8.109,-0.856,95.073,1.679,0.000,-0.336,-27.500,1.000,-27.625,1.422,-0.156,9.891,0.673,-0.057,-0.042,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.088,252.100006,11,46,55,92,12
133,9.949378,0,0.344,0.090,0.250,8.119,-0.740,95.091,0.671,0.112,-0.224,-29.062,1.562,-28.125,1.422,-0.148,9.898,0.673,-0.057,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.061,252.100006,11,46,55,96,12
134,10.023378,0,0.113,0.355,0.059,8.118,-0.729,95.111,-0.783,0.448,-0.224,-27.812,0.562,-28.375,1.422,-0.141,9.898,0.673,-0.057,-0.043,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.052,252.100006,11,46,56,4,12
135,10.069378,0,-0.156,0.137,0.105,8.117,-0.794,95.102,-0.895,-0.112,0.336,-25.875,1.625,-28.688,1.422,-0.148,9.891,0.673,-0.057,-0.043,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239815,0.000000,0.122,252.100006,11,46,56,8,12
136,10.144378,0,-0.309,-0.133,-0.172,8.113,-0.821,95.080,1.119,-0.112,0.560,-28.438,1.625,-27.375,1.422,-0.148,9.898,0.673,-0.057,-0.042,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.057,252.100006,11,46,56,16,12
137,10.260378,0,0.113,0.066,0.172,8.118,-0.722,95.062,2.126,0.000,-1.007,-27.500,1.375,-28.188,1.422,-0.117,9.898,0.673,-0.056,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.218,252.100006,11,46,56,28,12
138,10.344378,0,-0.156,0.332,0.059,8.134,-0.630,95.094,-1.119,-0.336,0.224,-27.125,1.250,-27.750,1.422,-0.117,9.898,0.673,-0.056,-0.044,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.061,252.100006,11,46,56,36,12
139,10.378457,0,0.039,-0.395,-0.102,8.123,-0.727,95.067,0.224,-0.224,-0.336,-29.500,1.625,-28.500,1.383,-0.086,9.898,0.673,-0.057,-0.043,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239815,0.000000,0.142,252.100006,11,46,56,40,12
140,10.463378,0,0.039,-0.309,-0.094,8.121,-0.676,95.085,0.560,0.000,-0.336,-27.312,3.312,-28.562,1.375,-0.094,9.906,0.673,-0.056,-0.043,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.152,252.100006,11,46,56,48,12
141,10.542378,0,0.051,0.113,-0.141,8.097,-0.701,95.094,-0.448,0.000,-0.112,-27.750,-0.562,-26.938,1.414,-0.133,9.906,0.673,-0.056,-0.043,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239815,0.000000,0.113,252.100006,11,46,56,56,12
142,10.579378,0,0.008,0.121,-0.102,8.105,-0.766,95.089,-0.783,-0.224,0.224,-28.875,0.125,-28.625,1.422,-0.141,9.906,0.673,-0.057,-0.043,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239815,0.000000,0.047,252.100006,11,46,56,60,12
143,10.664378,0,-0.461,-1.250,-0.102,8.094,-0.715,95.118,0.895,0.224,-0.671,-28.938,0.375,-28.250,1.422,-0.133,9.906,0.673,-0.056,-0.043,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239822,0.000000,0.051,252.100006,11,46,56,68,12
144,10.699378,0,0.266,-0.242,-0.293,8.093,-0.601,95.111,1.343,-0.224,0.448,-28.875,2.000,-27.375,1.422,-0.117,9.906,0.673,-0.056,-0.044,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239815,0.000000,0.127,252.100006,11,46,56,72,12
145,10.782378,0,0.035,-0.125,-0.141,8.107,-0.585,95.112,0.000,-0.336,0.224,-27.625,1.875,-27.438,1.422,-0.117,9.906,0.673,-0.056,-0.044,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239815,0.000000,0.066,252.100006,11,46,56,80,12
146,10.819378,0,-0.156,-0.109,0.012,8.114,-0.620,95.109,-0.783,0.000,0.000,-29.312,-0.125,-26.938,1.422,-0.133,9.906,0.673,-0.056,-0.044,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239822,0.000000,0.059,252.100006,11,46,56,84,12
147,10.902378,0,-0.117,0.043,-0.180,8.111,-0.675,95.105,0.783,0.112,-0.336,-26.438,2.500,-28.062,1.422,-0.133,9.906,0.673,-0.056,-0.043,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239822,0.000000,0.081,252.100006,11,46,56,92,12
148,10.957378,0,0.121,-0.250,0.090,8.105,-0.641,95.103,1.679,0.000,-0.112,-28.562,0.250,-27.875,1.414,-0.117,9.906,0.673,-0.056,-0.044,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239822,0.000000,0.032,252.100006,11,46,56,96,12
149,11.023378,0,0.043,-0.172,0.051,8.114,-0.505,95.117,0.783,-0.112,-0.112,-29.188,1.438,-27.250,1.414,-0.109,9.906,0.673,-0.055,-0.044,-0.736,1,-32.090,-7.431,0.000,27.675,2,41.519424,-86.239822,0.000000,0.177,252.199997,11,46,57,4,12
150,11.068378,0,-0.102,0.172,-0.180,8.099,-0.513,95.087,-0.336,0.448,0.671,-28.812,-1.438,-26.625,1.406,-0.109,9.906,0.673,-0.055,-0.044,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239822,0.000000,0.093,252.199997,11,46,57,8,12
151,11.143378,0,-0.238,0.141,-0.117,8.102,-0.583,95.077,-1.790,-0.112,-0.112,-27.125,4.375,-28.000,1.406,-0.117,9.906,0.673,-0.056,-0.044,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239822,0.000000,0.145,252.199997,11,46,57,16,12
152,11.269378,0,0.082,-0.211,0.227,8.108,-0.712,95.083,-2.910,-0.224,-0.224,-29.000,2.375,-25.812,1.375,-0.078,9.883,0.673,-0.056,-0.043,-0.736,1,-32.090,-7.431,0.000,27.675,2,41.519424,-86.239822,0.000000,0.123,252.199997,11,46,57,28,12
153,11.388378,0,0.199,-0.102,0.004,8.104,-0.839,95.104,2.350,0.112,0.448,-28.500,2.625,-27.562,1.406,-0.141,9.914,0.673,-0.057,-0.042,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239822,0.000000,0.049,252.300003,11,46,57,40,12
154,11.462378,0,-0.055,-0.234,-0.156,8.080,-0.638,95.088,-1.119,0.224,0.112,-28.312,1.125,-28.062,1.438,-0.125,9.922,0.673,-0.056,-0.043,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239822,0.000000,0.069,252.300003,11,46,57,48,12
155,11.544379,0,-0.109,0.312,0.043,8.088,-0.724,95.052,-1.790,-0.224,0.112,-28.438,2.062,-27.875,1.414,-0.133,9.914,0.673,-0.056,-0.043,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239822,0.000000,0.096,252.300003,11,46,57,56,12
156,11.617378,0,0.039,-0.379,-0.082,8.105,-0.767,95.069,1.231,-0.448,0.336,-27.312,3.312,-28.562,1.383,-0.102,9.922,0.673,-0.057,-0.043,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239822,0.000000,0.123,252.399994,11,46,57,64,12
157,11.667378,0,0.168,0.066,0.004,8.089,-0.620,95.060,1.007,0.448,-0.112,-26.500,2.750,-27.750,1.398,-0.117,9.914,0.673,-0.056,-0.044,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239822,0.000000,0.064,252.399994,11,46,57,68,12
158,11.707378,0,-0.047,0.340,-0.066,8.093,-0.605,95.051,0.000,0.000,0.112,-29.250,3.062,-29.688,1.422,-0.125,9.906,0.673,-0.056,-0.044,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239822,0.000000,0.015,252.399994,11,46,57,72,12
159,11.781378,0,-0.316,-0.133,0.125,8.089,-0.621,95.040,-0.448,0.000,0.448,-28.562,-1.062,-25.562,1.430,-0.109,9.906,0.673,-0.056,-0.044,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239822,0.000000,0.145,252.399994,11,46,57,80,12
160,11.827378,0,0.031,-0.180,0.219,8.104,-0.636,95.034,0.000,0.224,-0.336,-26.938,3.312,-29.062,1.391,-0.109,9.898,0.673,-0.056,-0.044,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239822,0.000000,0.201,252.399994,11,46,57,84,12
161,11.946378,0,0.305,-0.059,0.059,8.119,-0.628,95.069,-0.336,-1.007,-0.783,-27.625,2.000,-27.875,1.383,-0.109,9.898,0.673,-0.056,-0.044,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239822,0.000000,0.164,252.399994,11,46,57,96,12
162,12.020378,0,0.352,0.324,0.105,8.109,-0.635,95.108,0.336,0.112,-0.336,-27.312,-0.062,-28.312,1.414,-0.109,9.891,0.673,-0.056,-0.044,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239822,0.000000,0.194,252.399994,11,46,58,4,12
163,12.070378,0,-0.262,-0.309,0.020,8.100,-0.647,95.087,0.448,0.000,0.112,-28.188,0.188,-27.500,1.414,-0.086,9.898,0.673,-0.056,-0.044,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239822,0.000000,0.181,252.399994,11,46,58,8,12
164,12.140378,0,-0.086,-0.027,0.051,8.098,-0.597,95.091,0.112,-0.112,-0.224,-27.125,0.875,-27.312,1.398,-0.102,9.906,0.673,-0.056,-0.044,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239822,0.000000,0.137,252.399994,11,46,58,16,12
165,12.187378,0,-0.062,0.242,-0.066,8.103,-0.601,95.101,-0.560,-0.224,-0.560,-27.812,3.188,-27.750,1.367,-0.102,9.906,0.673,-0.056,-0.044,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239822,0.000000,0.086,252.399994,11,46,58,20,12
166,12.263378,0,0.199,0.074,0.020,8.105,-0.649,95.132,-1.007,-0.224,-0.336,-27.625,2.750,-28.875,1.375,-0.086,9.898,0.673,-0.056,-0.044,-0.736,1,-35.246,-7.788,0.000,27.675,2,41.519424,-86.239822,0.000000,0.088,252.399994,11,46,58,28,12
167,12.384378,0,0.480,-0.090,-0.164,8.106,-0.667,95.151,-0.224,0.112,0.448,-27.938,1.312,-27.375,1.398,-0.078,9.891,0.673,-0.056,-0.043,-0.737,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239822,0.000000,0.088,252.399994,11,46,58,40,12
168,12.458378,0,-0.148,0.141,-0.043,8.101,-0.664,95.126,-0.224,0.336,0.895,-26.812,1.438,-27.000,1.414,-0.078,9.883,0.673,-0.056,-0.043,-0.736,1,-45.767,-8.875,0.000,27.675,2,41.519424,-86.239822,0.000000,0.135,252.399994,11,46,58,48,12
169,12.538378,0,-0.117,0.227,-0.012,8.065,-0.644,95.078,-0.336,-0.112,0.224,-30.125,2.812,-27.562,1.422,-0.086,9.891,0.673,-0.056,-0.043,-0.736,1,-45.767,-8.875,0.000,27.675,2,41.519424,-86.239822,0.000000,0.160,252.399994,11,46,58,56,12
170,12.578378,0,0.215,0.363,0.266,8.104,-0.633,95.079,3.917,-0.448,1.007,-28.625,0.938,-28.438,1.438,-0.055,9.883,0.673,-0.056,-0.044,-0.736,1,-45.767,-8.875,0.000,27.675,2,41.519424,-86.239822,0.000000,0.208,252.399994,11,46,58,60,12
171,12.660378,0,0.176,-0.082,-0.043,8.128,-0.403,95.010,3.469,0.448,1.902,-28.812,-1.750,-26.625,1.438,-0.047,9.883,0.674,-0.055,-0.045,-0.736,1,-48.923,-9.176,0.000,27.675,2,41.519424,-86.239822,0.000000,0.064,252.399994,11,46,58,68,12
172,12.786378,0,-0.477,-0.363,0.258,8.118,-0.295,94.934,-0.895,-0.112,0.448,-29.562,1.875,-27.750,1.445,-0.023,9.883,0.674,-0.054,-0.046,-0.735,1,-45.767,-8.875,0.000,27.675,2,41.519424,-86.239822,0.000000,0.155,252.399994,11,46,58,80,12
173,12.860378,0,0.098,0.242,-0.004,8.140,-0.352,94.954,-0.783,0.000,-0.224,-28.562,3.000,-28.062,1.438,-0.062,9.883,0.674,-0.054,-0.046,-0.735,1,-45.767,-8.875,0.000,27.675,2,41.519424,-86.239822,0.000000,0.142,252.399994,11,46,58,88,12
174,12.905378,0,0.215,-0.289,-0.043,8.159,-0.432,95.003,-0.336,0.000,-0.336,-28.688,0.750,-27.188,1.438,-0.062,9.883,0.674,-0.055,-0.045,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239822,0.000000,0.091,252.399994,11,46,58,92,12
175,12.945378,0,0.215,-0.051,0.148,8.176,-0.466,95.001,-1.007,0.112,0.560,-25.500,0.875,-28.250,1.445,-0.070,9.875,0.674,-0.055,-0.045,-0.736,1,-56.288,-9.842,0.000,27.675,2,41.519424,-86.239822,0.000000,0.049,252.399994,11,46,58,96,12
176,13.066378,0,-0.016,0.035,-0.035,8.168,-0.526,95.007,-2.126,0.224,-0.336,-29.500,1.500,-27.688,1.438,-0.086,9.875,0.674,-0.056,-0.045,-0.736,1,-56.288,-9.842,0.000,27.675,2,41.519424,-86.239822,0.000000,0.039,252.399994,11,46,59,8,12
177,13.187378,0,0.035,0.027,0.156,8.198,-0.637,95.028,3.245,-0.448,-0.224,-27.812,2.750,-26.875,1.453,-0.094,9.875,0.673,-0.056,-0.044,-0.736,1,-45.767,-8.875,0.000,27.675,2,41.519424,-86.239822,0.000000,0.076,252.399994,11,46,59,20,12
178,13.306378,0,0.199,0.043,-0.078,8.245,-0.343,95.079,-1.119,0.895,0.783,-27.250,2.250,-28.062,1.453,-0.047,9.883,0.673,-0.055,-0.046,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239822,0.000000,0.051,252.399994,11,46,59,32,12
179,13.379378,0,-0.340,-0.004,0.043,8.223,-0.412,95.030,-3.693,0.112,-0.224,-27.875,1.500,-28.688,1.453,-0.117,9.875,0.673,-0.055,-0.046,-0.736,1,-42.611,-8.563,0.000,27.675,2,41.519424,-86.239822,0.000000,0.116,252.399994,11,46,59,40,12
180,13.501378,0,0.074,-0.188,-0.035,8.285,-0.800,95.061,0.783,-0.448,-0.895,-28.812,1.812,-27.875,1.461,-0.133,9.875,0.673,-0.058,-0.044,-0.736,1,-38.402,-8.129,0.000,27.675,2,41.519424,-86.239822,0.000000,0.049,252.399994,11,46,59,52,12
